test_image,train_image,thumb_transform,full_transform,full_rms_best,full_rms_identity,test_w,test_h,train_w,train_h,same_dims,test_ar,train_ar,cluster,n_test_boxes,n_twin_boxes,same_ar_1pct,tp_agnostic,tp_aware,identical_label_set,oracle_best_f1_aware,oracle_best_transform,f1_aware_at_full_tf,published_transform,published_train_image,published_tf_same,published_train_same,pub_tp_agnostic,pub_tp_aware,pub_n_twin_boxes,pub_identical_label_set,i_predD_vs_predTwin__tp,i_predD_vs_predTwin__np,i_predD_vs_predTwin__nt,ii_labelD_vs_labelTwin__tp,ii_labelD_vs_labelTwin__np,ii_labelD_vs_labelTwin__nt,iii_predD_vs_labelD__tp,iii_predD_vs_labelD__np,iii_predD_vs_labelD__nt,iv_predD_vs_labelTwin__tp,iv_predD_vs_labelTwin__np,iv_predD_vs_labelTwin__nt,v_predTwin_vs_labelTwin__tp,v_predTwin_vs_labelTwin__np,v_predTwin_vs_labelTwin__nt
gingivitis-1125-_jpg.rf.c1044dfafb84d7136962a1e69fb64924.jpg,gingivitis-169-_jpg.rf.19b341057f71f05ce762d3047571b61d.jpg,hflip,hflip,1.0567326814104585,40.87813843043841,612,318,612,318,1,1.9245283018867925,1.9245283018867925,29,6,5,1,3,3,0,0.5454545454545454,hflip,0.5454545454545454,hflip,gingivitis-169-_jpg.rf.19b341057f71f05ce762d3047571b61d.jpg,1,1,3,3,5,0,5,5,6,3,6,5,3,5,6,3,5,5,4,6,5
gingivitis-1135-_jpg.rf.49fafe480aa620dc52e9be3d76f9f2f3.jpg,gingivitis-239-_jpg.rf.7460d57c44c87bc19fdec36261e47963.jpg,hflip,hflip,1.0294580785767213,61.689334614072095,612,472,612,472,1,1.2966101694915255,1.2966101694915255,607,13,11,1,8,8,0,0.6666666666666667,hflip,0.6666666666666667,hflip,gingivitis-239-_jpg.rf.7460d57c44c87bc19fdec36261e47963.jpg,1,1,8,8,11,0,9,11,11,8,13,11,10,11,13,8,11,11,8,11,11
gingivitis-1153-_jpg.rf.a788041be196b19337d66c32fffd2071.jpg,gingivitis-99-_jpg.rf.727c245f1143f8e6aa49ed52a57ae85e.jpg,hflip,hflip,0.9534131224349967,52.407840311104394,612,408,612,408,1,1.5,1.5,15,12,8,1,2,2,0,0.2,hflip,0.2,hflip,gingivitis-99-_jpg.rf.727c245f1143f8e6aa49ed52a57ae85e.jpg,1,1,2,2,8,0,11,11,11,2,12,8,9,11,12,1,11,8,1,11,8
gingivitis-1165-_jpg.rf.1473cc10a172113ea6630ec2ae417cde.jpg,gingivitis-1425-_jpg.rf.82d680668354ab56bff3e7e0b6358119.jpg,rot180,rot180,0.9973184872642553,40.51981556585877,612,408,612,408,1,1.5,1.5,28,12,14,1,11,11,0,0.8461538461538461,rot180,0.8461538461538461,rot180,gingivitis-1425-_jpg.rf.82d680668354ab56bff3e7e0b6358119.jpg,1,1,11,11,14,0,16,18,16,11,12,14,12,18,12,14,18,14,14,16,14
gingivitis-1187-_jpg.rf.6971b7d11a23cb54531a654f3db94718.jpg,gingivitis-1447-_jpg.rf.fada1e82a0be23d263af7935e5d82e4d.jpg,rot180,rot180,1.0707116044219143,43.71591620160446,612,409,612,409,1,1.4963325183374083,1.4963325183374083,608,11,14,1,8,8,0,0.64,rot180,0.64,hflip,gingivitis-134-_jpg.rf.86e14a1e14ec08d83f60f9a80b2ace8c.jpg,0,0,7,7,8,0,7,12,16,8,11,14,8,12,11,7,12,14,14,16,14
gingivitis-1197-_jpg.rf.0debfef9d87128ff49b59849d326d43c.jpg,gingivitis-1457-_jpg.rf.6fde1f361eab89ecf7dcb56e7dbc2e31.jpg,rot180,rot180,0.9772185296480517,51.25828552260402,612,408,612,408,1,1.5,1.5,609,16,17,1,12,12,0,0.7272727272727272,rot180,0.7272727272727272,rot180,gingivitis-1457-_jpg.rf.6fde1f361eab89ecf7dcb56e7dbc2e31.jpg,1,1,12,12,17,0,12,16,18,12,16,17,11,16,16,10,16,17,15,18,17
gingivitis-1198-_jpg.rf.c7c0d74c7c9cb25cf038ff5dc4973678.jpg,gingivitis-145-_jpg.rf.7e148c66a14f1b17e8dc4a47f8a37be7.jpg,hflip,hflip,1.1223724197577258,50.49571723529081,612,408,612,408,1,1.5,1.5,610,14,12,1,9,9,0,0.6923076923076924,hflip,0.6923076923076924,hflip,gingivitis-145-_jpg.rf.7e148c66a14f1b17e8dc4a47f8a37be7.jpg,1,1,9,9,12,0,11,12,13,9,14,12,10,12,14,10,12,12,10,13,12
gingivitis-1223-_jpg.rf.f3fe9786826fe439a890c0cb9f5901ae.jpg,gingivitis-2258-_jpg.rf.1c58a044d815ac4ef4546e45b761990c.jpg,hflip,hflip,3.62378961810548,71.69630076124346,612,408,612,408,1,1.5,1.5,30,9,2,1,2,2,0,0.3636363636363636,hflip,0.3636363636363636,hflip,gingivitis-2258-_jpg.rf.1c58a044d815ac4ef4546e45b761990c.jpg,1,1,2,2,2,0,2,3,3,2,9,2,2,3,9,2,3,2,2,3,2
gingivitis-1231-_jpg.rf.d27163bed968cca2265d9051028b4163.jpg,gingivitis-178-_jpg.rf.aedf9f68b948cbc14df9b2e4caf6817a.jpg,hflip,hflip,0.9583457171980657,28.358736326313814,612,408,612,408,1,1.5,1.5,31,21,13,1,6,5,0,0.2941176470588235,hflip,0.2941176470588235,hflip,gingivitis-178-_jpg.rf.aedf9f68b948cbc14df9b2e4caf6817a.jpg,1,1,6,5,13,0,16,18,19,5,21,13,14,18,21,5,18,13,5,19,13
gingivitis-1249-_jpg.rf.7258dd6bf53a52cc9c0f7746a74bf672.jpg,gingivitis-2284-_jpg.rf.e59f5860500fb9d46546b98394810313.jpg,hflip,hflip,2.195152629855012,59.77046829844346,612,408,612,408,1,1.5,1.5,611,6,5,1,5,5,0,0.9090909090909091,hflip,0.9090909090909091,hflip,gingivitis-2284-_jpg.rf.e59f5860500fb9d46546b98394810313.jpg,1,1,5,5,5,0,6,6,6,5,6,5,5,6,6,5,6,5,5,6,5
gingivitis-125-_jpg.rf.5bc34bf150642fd731d46ee9800f76c3.jpg,gingivitis-1438-_jpg.rf.b25e5967131c5cdd346547144c3e433f.jpg,vflip,vflip,0.20387481797968576,61.71491236091034,612,408,612,408,1,1.5,1.5,612,12,13,1,11,11,0,0.8799999999999999,vflip,0.8799999999999999,vflip,gingivitis-1438-_jpg.rf.b25e5967131c5cdd346547144c3e433f.jpg,1,1,11,11,13,0,12,12,13,11,12,13,11,12,12,12,12,13,13,13,13
gingivitis-1257-_jpg.rf.f657765b7eda007b135ddeb91ebda489.jpg,gingivitis-1517-_jpg.rf.8be38dd98db83d8f5ecaf8594ceb7701.jpg,rot180,rot180,0.8305628180496418,67.80518179927702,612,408,612,408,1,1.5,1.5,613,1,8,1,1,1,0,0.2222222222222222,rot180,0.2222222222222222,hflip,gingivitis-204-_jpg.rf.a86f8a7ab5efa25822b39c08dee4923a.jpg,0,0,1,1,1,1,5,5,7,1,1,8,1,5,1,5,5,8,7,7,8
gingivitis-1307-_jpg.rf.0eefdb5f39ba355f0e36a115d7d8f3a5.jpg,gingivitis-1567-_jpg.rf.60598a789bf5e83b7ab0cc9eff31c94c.jpg,rot180,rot180,1.2102883844905776,83.40839235449351,612,396,612,396,1,1.5454545454545454,1.5454545454545454,32,13,16,1,12,12,0,0.8275862068965517,rot180,0.8275862068965517,rot180,gingivitis-1567-_jpg.rf.60598a789bf5e83b7ab0cc9eff31c94c.jpg,1,1,12,12,16,0,11,11,16,12,13,16,11,11,13,11,11,16,16,16,16
gingivitis-1347-_jpg.rf.d570400476708ca49c82a1036760a81f.jpg,gingivitis-33-_jpg.rf.b93b0e4ca81175c71f762b9c5325bddf.jpg,vflip,vflip,1.5141796023471135,38.7932000326657,428,237,428,237,1,1.8059071729957805,1.8059071729957805,614,27,27,1,24,24,0,0.8888888888888888,vflip,0.8888888888888888,vflip,gingivitis-33-_jpg.rf.b93b0e4ca81175c71f762b9c5325bddf.jpg,1,1,24,24,27,0,13,23,25,24,27,27,11,23,27,11,23,27,23,25,27
gingivitis-1353-_jpg.rf.7f177d42a1c9821ff483f7ca957f4e1c.jpg,gingivitis-1077-_jpg.rf.dd724a18f864027a74ca96719b58149b.jpg,rot180,rot180,0.33591478847646394,61.84359961708756,280,184,280,184,1,1.5217391304347827,1.5217391304347827,615,12,6,1,6,6,0,0.6666666666666666,rot180,0.6666666666666666,rot180,gingivitis-1077-_jpg.rf.dd724a18f864027a74ca96719b58149b.jpg,1,1,6,6,6,0,3,5,7,6,12,6,3,5,12,3,5,6,6,7,6
gingivitis-1366-_jpg.rf.3e316c0a32bf40c80c54f88b01c09bd8.jpg,gingivitis-228-_jpg.rf.aa5d2334da83ad8ec3cab2ad85695919.jpg,vflip,vflip,0.08359740062122147,45.746896106926954,612,408,612,408,1,1.5,1.5,616,5,3,1,3,3,0,0.7499999999999999,vflip,0.7499999999999999,vflip,gingivitis-228-_jpg.rf.aa5d2334da83ad8ec3cab2ad85695919.jpg,1,1,3,3,3,0,1,4,4,3,5,3,1,4,5,1,4,3,3,4,3
gingivitis-1367-_jpg.rf.4f296e200d2283ac53523aea956e5f38.jpg,gingivitis-1091-_jpg.rf.4091d7c877399f6ecab0c39387f2a857.jpg,rot180,rot180,0.9643138094245436,49.25746307370114,612,408,612,408,1,1.5,1.5,33,12,11,1,11,11,0,0.9565217391304348,rot180,0.9565217391304348,rot180,gingivitis-1091-_jpg.rf.4091d7c877399f6ecab0c39387f2a857.jpg,1,1,11,11,11,0,9,11,11,11,12,11,9,11,12,9,11,11,10,11,11
gingivitis-1390-_jpg.rf.994791a31298890961becda9bfe4d14b.jpg,gingivitis-169-_jpg.rf.19b341057f71f05ce762d3047571b61d.jpg,vflip,vflip,1.0780188466761897,62.33398569075081,612,318,612,318,1,1.9245283018867925,1.9245283018867925,29,6,5,1,2,2,0,0.3636363636363636,vflip,0.3636363636363636,vflip,gingivitis-169-_jpg.rf.19b341057f71f05ce762d3047571b61d.jpg,1,1,2,2,5,0,1,1,6,2,6,5,1,1,6,1,1,5,4,6,5
gingivitis-1406-_jpg.rf.249b6231292306acbd134f3948e68915.jpg,gingivitis-1146-_jpg.rf.9f9653c1ba2c8b2e0172fa657d0a0426.jpg,rot180,rot180,1.4279734858768167,90.99061527696934,612,192,612,192,1,3.1875,3.1875,6,15,14,1,11,11,0,0.7586206896551724,rot180,0.7586206896551724,rot180,gingivitis-1146-_jpg.rf.9f9653c1ba2c8b2e0172fa657d0a0426.jpg,1,1,11,11,14,0,11,11,13,11,15,14,11,11,15,9,11,14,11,13,14
gingivitis-141-_jpg.rf.5fbb79a44c4d16bf7bff18524c44d0e0.jpg,gingivitis-1454-_jpg.rf.7cec84cb094013a74aa0991aa779e524.jpg,vflip,vflip,0.16618787020455195,41.52839369527982,454,224,454,224,1,2.0267857142857144,2.0267857142857144,617,8,8,1,8,8,1,1.0,vflip,1.0,vflip,gingivitis-1454-_jpg.rf.7cec84cb094013a74aa0991aa779e524.jpg,1,1,8,8,8,1,5,10,5,8,8,8,6,10,8,6,10,8,5,5,8
gingivitis-1419-_jpg.rf.60123563fbf526bf805e27b9265cb44c.jpg,gingivitis-105-_jpg.rf.9460b6ef69e30598091278779287d9e0.jpg,vflip,vflip,0.9384354057377564,50.933340302977825,612,370,612,370,1,1.654054054054054,1.654054054054054,618,6,9,1,4,4,0,0.5333333333333333,vflip,0.5333333333333333,vflip,gingivitis-105-_jpg.rf.9460b6ef69e30598091278779287d9e0.jpg,1,1,4,4,9,0,2,3,9,4,6,9,3,3,6,2,3,9,6,9,9
gingivitis-142-_jpg.rf.80f56a19b4f3535a90415dc4c7049939.jpg,gingivitis-1195-_jpg.rf.aa84539e53c5518500e04ec04e00697b.jpg,hflip,hflip,0.09874394265441046,57.666662153710575,336,185,336,185,1,1.8162162162162163,1.8162162162162163,619,18,18,1,17,17,0,0.9444444444444444,hflip,0.9444444444444444,hflip,gingivitis-1195-_jpg.rf.aa84539e53c5518500e04ec04e00697b.jpg,1,1,17,17,18,0,18,19,19,17,18,18,17,19,18,18,19,18,18,19,18
gingivitis-1420-_jpg.rf.414b9e6e75554d45200f79b29018e5ab.jpg,gingivitis-1160-_jpg.rf.1cb2cd68c6e0a953029db7e8a6d31d29.jpg,rot180,rot180,1.0727404600958064,85.38731847226371,612,410,612,410,1,1.4926829268292683,1.4926829268292683,620,11,11,1,10,10,0,0.9090909090909091,rot180,0.9090909090909091,vflip,gingivitis-106-_jpg.rf.3e3dc2c3421c92b5c1b09ac54910a982.jpg,0,0,8,8,10,0,9,11,12,10,11,11,9,11,11,10,11,11,10,12,11
gingivitis-1421-_jpg.rf.d0034d9d1ae7c85ab9f5a4d8b3f00da4.jpg,gingivitis-2196-_jpg.rf.312ee467211c9f0f274422e50a5421af.jpg,vflip,vflip,3.166499350962895,39.90743244901696,612,408,612,408,1,1.5,1.5,621,11,9,1,9,9,0,0.9,vflip,0.9,vflip,gingivitis-2196-_jpg.rf.312ee467211c9f0f274422e50a5421af.jpg,1,1,9,9,9,0,10,14,11,9,11,9,10,14,11,9,14,9,9,11,9
gingivitis-1424-_jpg.rf.31024d327aa2abfab62fdb6cadff5c3f.jpg,gingivitis-110-_jpg.rf.0d3e3312a4933caf240898e6580da296.jpg,vflip,vflip,0.16091664003160921,36.44116171600343,612,408,612,408,1,1.5,1.5,622,11,6,1,6,6,0,0.7058823529411764,vflip,0.7058823529411764,vflip,gingivitis-110-_jpg.rf.0d3e3312a4933caf240898e6580da296.jpg,1,1,6,6,6,0,9,10,11,6,11,6,9,10,11,5,10,6,6,11,6
gingivitis-1443-_jpg.rf.fde2943fba58f8a72bd6e1671d27830a.jpg,gingivitis-1183-_jpg.rf.98e46412380ff0eed8392de36c1094e1.jpg,rot180,rot180,1.3199310654644525,48.69534132840475,612,277,612,277,1,2.2093862815884475,2.2093862815884475,623,26,27,1,12,12,0,0.4528301886792453,rot180,0.4528301886792453,vflip,gingivitis-130-_jpg.rf.b51bff961a3cc8e19d416f49fbde97c8.jpg,0,0,14,14,26,0,8,14,21,12,26,27,9,14,26,8,14,27,18,21,27
gingivitis-1449-_jpg.rf.2633604cce0b7251bcbe9b6d16ef679d.jpg,gingivitis-136-_jpg.rf.01cc1dfc26215487cb74bf76c9228f27.jpg,vflip,vflip,0.12159673762713578,43.47450386102082,612,408,612,408,1,1.5,1.5,624,9,12,1,8,8,0,0.761904761904762,vflip,0.761904761904762,vflip,gingivitis-136-_jpg.rf.01cc1dfc26215487cb74bf76c9228f27.jpg,1,1,8,8,12,0,5,8,10,8,9,12,5,8,9,4,8,12,9,10,12
gingivitis-1451-_jpg.rf.14ef3f382184d000d4e142effa660b97.jpg,gingivitis-1191-_jpg.rf.06f8eae81f09f3c83e6cce9fe3961d0f.jpg,rot180,rot180,1.0502656146557046,34.354894688566574,612,408,612,408,1,1.5,1.5,625,6,12,1,5,5,0,0.5555555555555556,rot180,0.5555555555555556,rot180,gingivitis-1191-_jpg.rf.06f8eae81f09f3c83e6cce9fe3961d0f.jpg,1,1,5,5,12,0,10,11,17,5,6,12,4,11,6,9,11,12,11,17,12
gingivitis-148-_jpg.rf.7fef27efa310f3e814a37b68d735c005.jpg,gingivitis-1461-_jpg.rf.0cd88a9f7037b669667de815650ab07e.jpg,vflip,vflip,0.11790147088114508,47.72084041830668,612,408,612,408,1,1.5,1.5,626,5,7,1,3,3,0,0.5,vflip,0.5,vflip,gingivitis-1461-_jpg.rf.0cd88a9f7037b669667de815650ab07e.jpg,1,1,3,3,7,0,4,4,5,3,5,7,4,4,5,4,4,7,5,5,7
gingivitis-1483-_jpg.rf.6338e4be47b493f1e416c6495c988c73.jpg,gingivitis-2258-_jpg.rf.1c58a044d815ac4ef4546e45b761990c.jpg,vflip,vflip,3.675912009496759,67.34404410101094,612,408,612,408,1,1.5,1.5,30,6,2,1,2,2,0,0.5,vflip,0.5,vflip,gingivitis-2258-_jpg.rf.1c58a044d815ac4ef4546e45b761990c.jpg,1,1,2,2,2,0,3,9,3,2,6,2,5,9,6,2,9,2,2,3,2
gingivitis-1491-_jpg.rf.23f4aedca93abb03b45d966955ab577d.jpg,gingivitis-178-_jpg.rf.aedf9f68b948cbc14df9b2e4caf6817a.jpg,vflip,vflip,0.18652088103614567,49.48738384344002,612,408,612,408,1,1.5,1.5,31,21,13,1,5,5,0,0.2941176470588235,vflip,0.2941176470588235,vflip,gingivitis-178-_jpg.rf.aedf9f68b948cbc14df9b2e4caf6817a.jpg,1,1,5,5,13,0,12,17,19,5,21,13,13,17,21,3,17,13,5,19,13
gingivitis-1495-_jpg.rf.1f7a5ea22ba416307d89d6bc6761baf8.jpg,gingivitis-182-_jpg.rf.736ad4cc1f438e11eaadc60c046c485a.jpg,vflip,vflip,0.953084976106374,52.620763177734574,612,406,612,406,1,1.5073891625615763,1.5073891625615763,627,14,8,1,2,2,0,0.18181818181818182,vflip,0.18181818181818182,rot180,gingivitis-1235-_jpg.rf.5cc07d981b34709485689d3b91c98714.jpg,0,0,8,8,9,0,3,4,10,2,14,8,3,4,14,1,4,8,5,10,8
gingivitis-1519-_jpg.rf.d0c3f24585459eeee6eca34d62ef30b7.jpg,gingivitis-1259-_jpg.rf.fba4c9fe80b2c526b8b690f431c1a7b7.jpg,rot180,rot180,0.8322146218120735,70.80393225746799,612,408,612,408,1,1.5,1.5,34,7,7,1,7,6,0,0.8571428571428571,rot180,0.8571428571428571,rot180,gingivitis-1259-_jpg.rf.fba4c9fe80b2c526b8b690f431c1a7b7.jpg,1,1,7,6,7,0,3,5,5,6,7,7,4,5,7,3,5,7,5,5,7
gingivitis-1529-_jpg.rf.7fae8955f3d09596246b0acff33524aa.jpg,gingivitis-216-_jpg.rf.133631bd6bb94304450ac4965765e30b.jpg,vflip,vflip,0.20758328524353786,74.97421167155734,612,408,612,408,1,1.5,1.5,628,7,12,1,5,5,0,0.5263157894736842,vflip,0.5263157894736842,vflip,gingivitis-216-_jpg.rf.133631bd6bb94304450ac4965765e30b.jpg,1,1,5,5,12,0,5,6,9,5,7,12,4,6,7,3,6,12,9,9,12
gingivitis-1572-_jpg.rf.c04e5f90a4bda60757930cdacb5b2529.jpg,gingivitis-1312-_jpg.rf.e527fdddbee42d7a883fd191afff131e.jpg,rot180,rot180,1.0806060108040938,42.098728398126916,612,391,612,391,1,1.565217391304348,1.565217391304348,35,8,7,1,4,4,0,0.5333333333333333,rot180,0.5333333333333333,rot180,gingivitis-1312-_jpg.rf.e527fdddbee42d7a883fd191afff131e.jpg,1,1,4,4,7,0,0,0,6,4,8,7,0,0,8,0,0,7,5,6,7
gingivitis-162-_jpg.rf.f851385a6417356af78944f7fa7db11c.jpg,gingivitis-1215-_jpg.rf.25a08d89406934121bac0a4bded8be5b.jpg,hflip,hflip,0.9585447216475804,64.24709482712495,612,408,612,408,1,1.5,1.5,636,6,7,1,3,3,0,0.4615384615384615,hflip,0.4615384615384615,hflip,gingivitis-1215-_jpg.rf.25a08d89406934121bac0a4bded8be5b.jpg,1,1,3,3,7,0,5,5,7,3,6,7,2,5,6,5,5,7,6,7,7
gingivitis-164-_jpg.rf.ffffe7cd214c1ac12f77e0e35443de17.jpg,gingivitis-1217-_jpg.rf.308223abc669710755cec5c4ab15fba3.jpg,hflip,hflip,0.9620880434348577,26.57982230443521,612,408,612,408,1,1.5,1.5,639,15,20,1,7,7,0,0.4,hflip,0.4,hflip,gingivitis-1217-_jpg.rf.308223abc669710755cec5c4ab15fba3.jpg,1,1,7,7,20,0,20,20,23,7,15,20,9,20,15,18,20,20,18,23,20
gingivitis-17-_jpg.rf.abe68dfa78aaf3484716b78a63b78fc4.jpg,gingivitis-1331-_jpg.rf.7bf8c557f8150adb33b87ae4d31ec281.jpg,vflip,vflip,0.1777236432199582,62.22929240127733,612,408,612,408,1,1.5,1.5,646,10,10,1,7,7,0,0.7,vflip,0.7,vflip,gingivitis-1331-_jpg.rf.7bf8c557f8150adb33b87ae4d31ec281.jpg,1,1,7,7,10,0,9,10,11,7,10,10,8,10,10,9,10,10,10,11,10
gingivitis-172-_jpg.rf.54572a4de8f2412788385d5140bca336.jpg,gingivitis-1093-_jpg.rf.ec74dd338763ab47a46694717d33333c.jpg,hflip,hflip,1.0748506664081876,30.017062103643394,612,383,612,383,1,1.597911227154047,1.597911227154047,648,6,7,1,5,5,0,0.7692307692307692,hflip,0.7692307692307692,hflip,gingivitis-1093-_jpg.rf.ec74dd338763ab47a46694717d33333c.jpg,1,1,5,5,7,0,5,5,7,5,6,7,4,5,6,5,5,7,5,7,7
gingivitis-194-_jpg.rf.b70a2d53df24096479b369428a1927c4.jpg,gingivitis-1081-_jpg.rf.2d033d22e35c288b7970cb387802f410.jpg,hflip,hflip,0.9404900235382617,40.249807416561794,612,397,612,397,1,1.5415617128463477,1.5415617128463477,11,13,15,1,10,7,0,0.5,hflip,0.5,hflip,gingivitis-1081-_jpg.rf.2d033d22e35c288b7970cb387802f410.jpg,1,1,10,7,15,0,15,16,15,7,13,15,7,16,13,15,16,15,14,15,15
gingivitis-197-_jpg.rf.2dc990f827a6e157a03bb570d93353f5.jpg,gingivitis-1250-_jpg.rf.ef3aec787e1505c330b0201a0fff00f4.jpg,hflip,hflip,0.9115383149431378,44.18923105089226,612,550,612,550,1,1.1127272727272728,1.1127272727272728,670,10,13,1,8,8,0,0.6956521739130435,hflip,0.6956521739130435,hflip,gingivitis-1250-_jpg.rf.ef3aec787e1505c330b0201a0fff00f4.jpg,1,1,8,8,13,0,10,12,13,8,10,13,9,12,10,10,12,13,11,13,13
gingivitis-205-_jpg.rf.9615fc0a2e1a72bcb418bbb9b99d26ad.jpg,calculus-847-_jpg.rf.7e5fe07eeef7e13dda087fcb250fe909.jpg,vflip,vflip,0.8375149398154415,42.874033569476545,612,398,612,398,1,1.5376884422110553,1.5376884422110553,679,3,5,1,1,1,0,0.25,vflip,0.25,vflip,calculus-847-_jpg.rf.7e5fe07eeef7e13dda087fcb250fe909.jpg,1,1,1,1,5,0,5,6,5,1,3,5,1,6,3,5,6,5,5,5,5
gingivitis-206-_jpg.rf.4ea2ff6476be053f03b57f76df6b9d65.jpg,gingivitis-1259-_jpg.rf.fba4c9fe80b2c526b8b690f431c1a7b7.jpg,hflip,hflip,0.8320495889997708,55.13187246236114,612,408,612,408,1,1.5,1.5,34,1,7,1,1,1,0,0.25,hflip,0.25,hflip,gingivitis-1259-_jpg.rf.fba4c9fe80b2c526b8b690f431c1a7b7.jpg,1,1,1,1,7,0,5,5,5,1,1,7,1,5,1,5,5,7,5,5,7
gingivitis-21-_jpg.rf.62b265db32cf0521ac3545866bf7496d.jpg,gingivitis-1059-_jpg.rf.f785204e7b73ccf1c1751b30056e4ae1.jpg,hflip,hflip,0.8334238638976343,25.060288938179447,611,612,611,612,1,0.9983660130718954,0.9983660130718954,683,30,33,1,23,23,0,0.7301587301587302,hflip,0.7301587301587302,vflip,gingivitis-1335-_jpg.rf.193f99f432f0a96360406241392e68ac.jpg,0,0,22,22,42,0,27,32,38,23,30,33,25,32,30,26,32,33,28,38,33
gingivitis-210-_jpg.rf.62308790ba09ae512f5d13afede9a53d.jpg,gingivitis-1263-_jpg.rf.1e2a35846e593d4694f43dd8514dfef3.jpg,hflip,hflip,0.8965077781531304,34.65026792832752,612,411,612,411,1,1.489051094890511,1.489051094890511,36,5,6,1,3,0,0,0.0,identity,0.0,hflip,gingivitis-1263-_jpg.rf.1e2a35846e593d4694f43dd8514dfef3.jpg,1,1,3,0,6,0,6,6,6,0,5,6,0,6,5,6,6,6,6,6,6
gingivitis-2106-_jpg.rf.021b8e23bd98ed1d4f7bcf04091f8ae5.jpg,gingivitis-1328-_jpg.rf.f7a45cd90ab42d7bfd3012a295f72d8b.jpg,vflip,vflip,2.907874524963154,53.337471626583515,612,408,612,408,1,1.5,1.5,684,13,11,1,2,1,0,0.08333333333333334,vflip,0.08333333333333334,hflip,gingivitis-1052-_jpg.rf.2f43e07c66c8a73a3c5f391dc30dcbbe.jpg,0,0,2,2,8,0,6,11,10,1,13,11,4,11,13,7,11,11,8,10,11
gingivitis-2121-_jpg.rf.3a190e5d5fb23f223934396ab7cb4a66.jpg,gingivitis-1343-_jpg.rf.dab974008ca1d27b2b6d40bb504e5f7a.jpg,vflip,vflip,4.407056802243774,55.542180708814676,434,274,434,274,1,1.583941605839416,1.583941605839416,685,4,6,1,1,1,0,0.2,vflip,0.2,vflip,gingivitis-1343-_jpg.rf.dab974008ca1d27b2b6d40bb504e5f7a.jpg,1,1,1,1,6,0,2,6,5,1,4,6,3,6,4,3,6,6,3,5,6
gingivitis-2126-_jpg.rf.6efcf88cd751c5d3f76031980c5dedad.jpg,gingivitis-34-_jpg.rf.563bce0b8e31eb2a77d94f9037b2a893.jpg,identity,identity,3.416850263423355,3.416850263423355,378,270,378,270,1,1.4,1.4,686,12,3,1,3,3,0,0.4,identity,0.4,identity,gingivitis-34-_jpg.rf.563bce0b8e31eb2a77d94f9037b2a893.jpg,1,1,3,3,3,0,10,15,11,3,12,3,11,15,12,3,15,3,3,11,3
gingivitis-2134-_jpg.rf.c751e39ee306a0b626537f6636f46798.jpg,gingivitis-1356-_jpg.rf.f1813d1d7a0a1d1090b1e77e8bd7ade0.jpg,vflip,vflip,3.219247723957124,41.18458539870094,612,414,612,414,1,1.4782608695652173,1.4782608695652173,687,23,29,1,12,11,0,0.4230769230769231,vflip,0.4230769230769231,vflip,gingivitis-1356-_jpg.rf.f1813d1d7a0a1d1090b1e77e8bd7ade0.jpg,1,1,12,11,29,0,5,8,21,11,23,29,4,8,23,4,8,29,15,21,29
gingivitis-2139-_jpg.rf.1fa1836a9bf41ea9ac4fcdf80626fccb.jpg,gingivitis-1085-_jpg.rf.62426201f6a813bf411469a9698096d6.jpg,hflip,hflip,2.993378006475032,27.17182923236873,612,408,612,408,1,1.5,1.5,37,7,6,1,3,3,0,0.4615384615384615,hflip,0.4615384615384615,hflip,gingivitis-1085-_jpg.rf.62426201f6a813bf411469a9698096d6.jpg,1,1,3,3,6,0,6,7,7,3,7,6,4,7,7,4,7,6,5,7,6
gingivitis-2164-_jpg.rf.e9f452a38c673de50eb05326d384e1e3.jpg,gingivitis-1117-_jpg.rf.776de881ad0374f80bc7391854e00fc0.jpg,hflip,hflip,5.718643270861979,54.51429127193033,612,232,612,232,1,2.6379310344827585,2.6379310344827585,38,7,7,1,5,5,0,0.7142857142857143,hflip,0.7142857142857143,hflip,gingivitis-1117-_jpg.rf.776de881ad0374f80bc7391854e00fc0.jpg,1,1,5,5,7,0,7,9,7,5,7,7,5,9,7,7,9,7,6,7,7
gingivitis-2192-_jpg.rf.9c20a72b10400123b431c8622207fc89.jpg,gingivitis-10-_jpg.rf.dd3a4ccef95f7269c3c3fd58e1049ec8.jpg,identity,identity,2.5506765627445542,2.5506765627445542,612,408,612,408,1,1.5,1.5,688,14,12,1,12,12,0,0.923076923076923,identity,0.923076923076923,identity,gingivitis-10-_jpg.rf.dd3a4ccef95f7269c3c3fd58e1049ec8.jpg,1,1,12,12,12,0,12,17,14,12,14,12,13,17,14,11,17,12,12,14,12
gingivitis-2205-_jpg.rf.3587c5298aee346973102d99f2e20602.jpg,gingivitis-1170-_jpg.rf.e0b972fdf2d0f9d19f581ca78f7f7560.jpg,hflip,hflip,2.0990269904507244,56.542553566049094,612,390,612,390,1,1.5692307692307692,1.5692307692307692,689,7,8,1,2,2,0,0.26666666666666666,hflip,0.26666666666666666,hflip,gingivitis-1170-_jpg.rf.e0b972fdf2d0f9d19f581ca78f7f7560.jpg,1,1,2,2,8,0,2,15,9,2,7,8,5,15,7,5,15,8,4,9,8
